SPAM	Get advice on management of HIV/AIDS and prevention of mother-child transmission; call 6222 now absolutely free! Etisalat - supporting a healthier nation         
HAM	greenredmedia.com
SPAM	1000 Congrats! You have only 30 minutes to text OK for the chance to download Videos today and everyday for N100/week membership. Reply with OK!
HAM	Website: www.whog.com.ng email addresses: info@whog.com.ng, band promised whog.com.ng, whogking@whog.com.ng, text NO to 38321
HAM	Website: www.whog.com.ng you can check now its active., passwords:thanks123
HAM	Paul I Waited What Is Over There Tell Me So That I Will Keep Waiting Frm Babat
HAM	Hi Paul The Mismtmmtaken I Told U Page 13 National To Nation The Second One Page 14 Testament To Jerusalem If Not Correct Pls Correct It
SPAM	Looking for Someone to Date? Connect with single women and men who want to go out with someone like you. Text DATE to 33070. 50/week. Stop Date to optout.
SPAM	Latest Hot Jobs vacancy alert available. Text JOB to 33070 now and start receiving unlimited job offers N50/week. Stop Job to opt-out. https://goo.gl/pjz9WG
SPAM	Investing your money is a good means of building a better future. Get Investment Info from Investment One. Text ONE to 33070 for only N50/wk and XONE to opt out
HAM	Thanks so much Wale. God bless you too
HAM	Happy birthday to you sir. God bless your days and keep you long for us sir. Wale.
SPAM	Don't fight a battle if you don't gain anything by winning - George S. Patton.Reply QUOTED to get more Inspiring Quotes.  @N10/day 
HAM	Bros happy birthday to you. God bless your days. LLNP bro. God's gat you. Oluwole Paul
HAM	Thank you
HAM	08XXXXXXX10 from paul
HAM	80XXXXXXX47
SPAM	You have used up your SME Share Data quota; Browsing now costs 5k per kb. Auto renewal applies at validity. Text help to 229 for more info
HAM	 In d middle of something....I'll call u
HAM	Dollar point mall 6th avenue 13th road by 64 road junction wisdom generators world. festac town lagos.08062435947.08022740693.email.wisdomgenerator1@yahoo.com
HAM	I'm invigilating an international exam. I calld u while I was on break. I can't really talk nw. I calld that my guy in d mornin he didn't pick up.I'll try again
HAM	Please call me. Enjoy FREE 7-day Business advert with Callerfeel. Text YES to 50016 to start. Renewable @N30/wk
SPAM	Y'ello! Text STATE OF ORIGIN LGA. Choose .
SPAM	Spend some time alone each day with God. ItaΔ¿s the secret of greatness. For more Quotes/Prayers by Pastor Ighodalo, text TRINITY to 5031. N50/Wk
SPAM	Check out WhatsApp Messenger for your smartphone. Download it today from https://whatsapp.com/dl/
SPAM	Please call me. Watch Man City vs Norwich, Sat 31 Oct-LIVE on SuperSport Select 2. Get GOtv today! Click http://bit.ly/GOtvNigeriaPC
SPAM	Today's attendees gained more insight on working better.Tomorrow is another day.Event starts @ 8am.www.iwfionline.org/soctech-2015-registration-form/08160537933
SPAM	We can't wait to see you at SOCTECH2015 Conference and Exhibition. Event starts by 8am tomorrow: www.iwfionline.org/soctech-2015-registration-form/ 08160537933
SPAM	SOCTECH2015 Conference&Exhibition holds on the 27-28th of Oct 2015 at Honeywell Auditorium,Lagos Business School,Ajah.Call 08XXXXXXXX33 for more info
SPAM	Discover the risk & security in this digital age.Learn to protect yourself & loved ones @ www.iwfionline.org/soctech-2015-registration-form/ or call 08160537933
SPAM	The Society and Technology conference at LBS Ajah today was amazing. Make it a date with us tomorrow as it promises to be bigger & better. 0 8 XXXXXXX 3 3
HAM	Don't have airtime to call back. Goodnight dear 
HAM	Trying to call you  back your no isn't reachable. Is this your line?
HAM	Jane I didnt go To my own place, I got to Lagos 8:15 and I went to my brothers place, I got there 11pm. Don't want to disturb your sleep. Thanks for your care.
HAM	I just passed in front of your school now. Heading back to Lagos.been in Abuja for few days. Sorry I was too busy would have called.
HAM	Encounter Jesus as Pastor J.T Kalejaiye ministers at an Anointing Service this Sat. 24th Oct by 8am at RCCG,Faith City,Nov-15
HAM	Good morning friends. Please be informed that there will be a meeting of volunteers towards SOCTECH 2015 on Monday,26th Oct by 10am at the IWFI office on,Kosoko Str
HAM	Thoburn no 13
HAM	Bros mornin . me and isaac De work out Bach eve for tope. We thinking next Friday at a club in Ikeja. But it will be all man for himself, we no De gather cash.
HAM	Youre welcome Sir. Joe is right there as we speak.
HAM	Good morning Sir,I believe you had a blissful night rest. I want to thank you & your team for the effort on the Citiserve project. I pray that God will inspire you to get it resolved. I await the goodnews on this project.ThanksAneyo 
HAM	Mighty man I celebrate you sir. Just discovered today is your day. God renew your strength sir. Go and prosper. Happy birthday sir
HAM	Please reconnect to team viewer. I've been having challenges creating a new gmail on outlook
SPAM	Teamvier. Id: 531 812 529. Password: 8vx52q
HAM	Greetings ma, I know you are kind hearted, plz forgive and forget. May God bless you in return 4m Becca
SPAM	"Get ""Ari Belema"" as your Callertune. Text 3 to 4100.Tune/service Cost N50 monthly."
SPAM	95% OFF! With just N5, download 2HD songs & stream unlimited music for 7days. Simply text e to 5900 to try. Applies to all phones.
SPAM	Y’ello, Welcome to 25MB Whatsapp Monthly . Expires 2016-03-28. Dial *599*25# to check your data.
SPAM	Your recharge of NGN100.00 was successful. You have received NGN  10.00 Bonus for calls to all networks. This is valid for 7 days. To view your bonus please Dial *559*4#
SPAM	Yello! You have used up your BB10 data plan but you will now continue enjoying data at N0.004882813 kobo/KB until the data plan expires on 2016-03-03
SPAM	Yello! you have used 75% of your BB10 data plan, when exhausted, click http://bit.ly/1Mv9Y7B to buy another bundle or text RESET to 131 to browse ¡ 5kobo/KB.
SPAM	Yello! you have used 50% of your BB10 data plan, when exhausted, click http://bit.ly/1Mv9Y7B to buy another bundle or text RESET to 131 to browse ¡ 5kobo/KB.
SPAM	Y'ello! Please note that your MTN BlackBerry BBLITED service will be renewed on Wed 10:52 PM, 24 Feb 2016 and N70.0 will be deducted from your account.Ignore this message to renew, or text NO to 21600 to cancel the service. Thank you!
SPAM	Ref: 661711383 27/02 15:29:25 Bonus Acc: Dial *559*4# Amt: N100.00 Prev bal: N6.57 Bal: N106.57 From: MTN VTU TopUp
SPAM	Unscubscribe with 2
SPAM	Do ensure you subscribe to an MTN Data Bundle to avoid being charged out of bundle rates for browsing or for mobile app updates on your new smart phone. Visit www.mtnonline.com/tips for tips to help you avoid extra charges due to your smart phone.
SPAM	Yello welcome to MTN please SAVE the setup information that will be sent shortly, to enable data services on your phone.Security code is 0000.Thank you.
SPAM	Your Balances are BB Absolute/Complete: 1637MB till 16-Mar. BB Plan: 0MB till 24-Feb. BB Plan: 0MB till 24-Feb. 
SPAM	Dear customer, you have used up 100% of your FUP limit. Your BlackBerry UNLIMITED plan expires on Feb 24 2016.
SPAM	Your Balances are BB Absolute/Complete: 1637MB till 16-Mar. BB Plan: 29MB till 24-Feb. BB Plan: 10MB till 24-Feb. 
SPAM	Dear subscriber, your current Airtel Unlimited same day service expires on Thu 25 Feb,2016. To disable auto renewal, please send stopautorenew to 440
SPAM	You have successfully subscribed to BB Unlimited daily plan. Please restart your phone to get this service running. Visit www.onetouch.ng for more details.
SPAM	Your Airtel Unlimited plan is active. Re-insert your battery. This plan is usable on Blackberry devices and other device type.
SPAM	Your Balances are BB Absolute/Complete: 1637MB till 16-Mar. 
SPAM	081XXXXXX17 called you on 05/09/2014 at 9:44 .Recharge N200 to get N500 worth of Airtime & 5MB data weekly on Easy Starter.
SPAM	081XXXXXX317 called you 2 times from 04/09/2014 20:08 to 04/09/2014 21:58.Recharge N200 to get N500 worth of Airtime & 5MB data weekly on Easy Starter.
SPAM	081XXXXXX317 called you on 04/09/2014 at 20:07 .Recharge N200 to get N500 worth of Airtime & 5MB data weekly on Easy Starter.
SPAM	081XXXXXX17 called you on 03/09/2014 at 7:57 .Recharge N200 to get N500 worth of Airtime & 5MB data weekly on Easy Starter.
SPAM	Get 5MB Free& N300 Free Credit To Call 2 Special Numbers Every Week. Simply Recharge With N200 Weekly. Dial*233*1*Etisalatnumber# To Register Ur special Num
SPAM	bers
SPAM	Dial *5995*2# to Get 1GB data plan to browse your favourite sites for just N1000. Data valid till 11:59PM Sunday
SPAM	Secure your life from viruses & sickness, Enjoy 5 days Free life cover of N100,000 & N10,000 medical benefit. Get it now! Text LIFE to 48433 & Register.
SPAM	Thrill your callers with your Favourite Football Club Ring Back Tune for FREE. Text CLUB to 251 for a list of football club tunes or text 10 to 251 for Man U
HAM	hbd kenny many more yrs in good health and sucess sorry its cumij late tak care
SPAM	Plan
HAM	Noooo I can't do dat now! Come on!
SPAM	"Is 81XXXXX67your number? If yes, send ""YES"" to 38255 to get expert Football match analysis from SUNDAY OLISEH, live from Brazil. Service is FREE for 2 days!"
SPAM	10MB valid for 1 day at N100 only, dial 14154 for your daily internet tonic
HAM	Morning is silent,morning is calm,morning is beautifil,but morning is not completewithout wishing u good and wonderful day.
HAM	i wish i could bethere to care 4 u,instead of sayingthis loving good nite.
HAM	The first sunlight to touch your face is My wishper to GOD to take care pf you.and to make ur day a PLEASANT 1.GOOD MORNING
HAM	My nxt girlfriend iyaf 4get me..wel, i no vex o.. Hp u gud nd u enjoyin d brk?? Jst checkin on u nd takia of ursef..ciao
HAM	 tomorrow,Gues u kno d initial writer. M sorry bt i do love you
HAM	Night is designed to end the worries and fear of d day it signifies to leave it all to God and prepare for anoda to come av a peaceful nite and a blessed
HAM	Av been tryin to reach u bt ur no has nt been going. Anyway guess u had a great day , nd am realy glad we had a lengthy talk today. Av a nice rest dear. SODEEQ
HAM	Hi, I just gt bk Om afta tireless search 4 credit buh ws unable 2 gt one.  I wishd   2 chat wit u more b4 goin 2 bed. Do av a blissful 9t rest... Swt dreams  
HAM	Good morning dear... I couldn't come bcos of d rain dat fell yesterday evening.. I'll see u after class 2mrw.. Thanks for helping me out.. See u soon 
SPAM	Kafayat, you have 32 friend requests on Facebook: https://fb.me/aRZ4jXUBNgri9B
SPAM	Kafayat, you have 32 friend requests on Facebook: https://fb.me/25RlD8Yl1Dw8B9M
HAM	Asww Kafayat, I hope u had a busy schedule 2day wch make u slp early though i gt ur no late 2wards Isha prayer. Av bin so thirsty nd eager 2 hear ur sweet voice. I'l i aprc8 a prompt reply afta readin diz so as 2 make my intentiön knwn 2 ... With lots of love 4rm: OLABODE <DAYO'S FRND> XOXO 
HAM	If i were u, i'd listen to wht i av to say. Nt a must tho. Nice day.
HAM	3k paid into ur a/c u must have $een
HAM	Akinyemi. Kafayat. Olamide gtbank. A/c no 01XXXXXX74
HAM	Kiffy,mancot is nt yet workin,pls let meet at d coleng pls.
HAM	Wt my supervisor. Am doin my IT defence tomoro so we ar doin mini presentatn nw. Tried ur number wen am less busy bt nt goin.
HAM	Txn Id R140905.0740.210100 to recharge 90 NGN from 7087214890 is successful. New balance is 90.17 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140903.1941.210206 to recharge 90 NGN from 7087214890 is successful. New balance is 90.23 NGN, validity till 0 & grace till 0.To see Airtime Bonu
HAM	Txn Id R140902.2010.210293 to recharge 90 NGN from 7087214890 is successful. New balance is 91.19 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140902.0846.210119 to recharge 90 NGN from 7087214890 is successful. New balance is 91.51 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Txn Id R140901.1329.220035 to recharge 90 NGN from 7087214890 is successful. New balance is 90.01 NGN, validity till 0 & grace till 0.To see Airtime Bonus,pls call *223#.
HAM	Dear Customer, you have been credited with 90N. Please recharge by 08/09/2014 to repay this amount.
HAM	Dear Customer, you have been credited with 90N. Please recharge by 05/09/2014 to repay this amount.
HAM	Dear Customer, you have been credited with 90N. Please recharge by 04/09/2014 to repay this amount.
SPAM	Rock with the top 10 hits in Naija today. Dial 7911. Its free to call!
HAM	It won't sound good at all if I didn't inform him before giving his contact out. Its better for me to tell him first and he called me in d morning,so I believe he will still call me later
HAM	Plz send me d numba of d man,very urgent plz
HAM	CHECK D NOTICE BOARD. UR EXAM BEGINS WED 3, 2O14. INFORM OTHERS. DR ODULATE. 
SPAM	Get instant credit, call 14120 now
HAM	Am very worried,plz get back to me asa u get this msg,ild leave my airtel on all thru d night,hope ur ohk coz all ur lines are off,can't sleep plz.
HAM	Baby what's happening,tried calling but not reachable. How u love and home? Miss u much honey
SPAM	Your Padi4Life benefit of half a million naira is renewed. You have paid (0) Days this week. Fees N20/day. To opt-out text STOP to 45433.
SPAM	CANCLE
SPAM	Your plan Smallie.is going to be renewed. Please send CANCEL if you do not want this to happen
SPAM	Dear Glo subscriber, you just passed 80% of your Plan Validity Period. Glo Unlimited.
SPAM	Welcome to Smallie. It will expire on 04/09/2014 14:19
SPAM	Info
SPAM	1
SPAM	ACTIVATE
SPAM	Please send ACTIVATE to 127 for a list of options
SPAM	PAYYOU
SPAM	STOP
SPAM	Dear Customer, your 10MB 1-Day Mobile Data plan has expired: 29/Aug/2014 10:38. Subscribe to a data plan now or continue browsing at bundle rate.
SPAM	Y'ello! You have 193.53MB in your SME shared data bundle, it expires on 29/Sep/2014 12:00. Thank you
SPAM	Y'ello! You have 500.00MB in your SME shared data bundle, it expires on 29/Sep/2014 12:00. Thank you
SPAM	Y'ello! You have received 250.00MB SME Data Share from 8101541954. Thank you.
HAM	Here's a genuine Birthday prayer from the heart of one friend to another, May you have the world at your feet someday and may we always be together. Happy Birthday!Sunday
HAM	A million and one THANKS is nt enough to appreciate a beautiful Person like u. Txs 4 d luv, Prayers,best wishes n gifts. God bless u immersly. Lots of luv
SPAM	access>>>Credit AlertAmt: NGN 27,000.00 CrAcc: 0034289042Desc: CD BY BABALOLA AKIN O/A4156936Time: 01/09/14 ?9:27 AMBal: NGN 28,1.44
SPAM	access>>>Debit AlertAmt: NGN 3,000.00 DrAcc: 0034289042Desc: 10440377-ATM CASH WITHDRAWAL FTime: 22/08/14  5:53 PMBal: NGN 3,423.44
SPAM	Get access to all our services using ONE code. Dial *200# and select your preferred option      
HAM	8051416112,this is Yemisi 's no. Sorry 4 the delay. Seyi
HAM	Your Birthday is the perfect opportunity to take a pause in life, look at the things around you, sense the feeling of being alive in the depths of your heart and promise yourself to do great things. Happy Birthday!
HAM	Acct: ******2491Amt: NGN1,000.00 DrDesc: CASH WDL FROM OUR ATM-GTBank EBranch UNAAB   Ogun    OGNG STAN9066003655Avail Bal: NGN287.13
HAM	Acct: ******2491Amt: NGN500.00 DrDesc: CASH WDL FROM OUR ATM-GTBank EBranch UNAAB   Ogun    OGNG STAN9067008984Avail Bal: NGN1,287.13
HAM	Acct: ******2491Amt: NGN1,000.00 DrDesc: CASH WDL FROM OUR ATM-GTBank EBranch UNAAB   Ogun    OGNG STAN9067007607Avail Bal: NGN1,787.13
HAM	Acct: ******2491Amt: NGN5,000.00 DrDesc: CASH WDL FROM OUR ATM-GTBank EBranch UNAAB   Ogun    OGNG STAN9065000757Avail Bal: NGN2,787.13
HAM	Acct: ******2491Amt: NGN24.00 DrDesc: SI TRANSACTION (DIFFERENT CUSTOMERS)-SMS CHARGE FOR JULY 2014Avail Bal: NGN7,787.13
HAM	Acct: ******2491Amt: NGN200.00 DrDesc: POS-GTBank EBranch UNAAB   Ogun    OGNG STAN9999006519Avail Bal: NGN7,811.13
HAM	Acct: ******2491Amt: NGN2,000.00 DrDesc: CASH WDL FROM OUR ATM-GTBank EBranch UNAAB   Ogun    OGNG STAN9067006518Avail Bal: NGN8,11.13
HAM	to  BABALOLA, SUNDAY SEYIAvail Bal: NGN10,11.13
HAM	Acct: ******2491Amt: NGN10,000.00 CrDesc: TRANSFER BETWEEN CUSTOMERS-070058140801183738000003090286 adegboyega N1031406612 BABALOLA ADEGBOYEGA DARE  
HAM	Don't worry any longer, I don't need the money again. I av got another phone
HAM	Some of ur confidence is wickedness to me. Continue U see d result oneday.
HAM	It won't be funny if u keep on telling me that u are not coming and I later see u. If that is what they asked u to do,u need to rethink and tell me that u are coming. 
HAM	140066036874470. I love u.
HAM	Miles may lie between us but we are never far apart. For love doesn't count the miles. It's measured by the heart. I love you. Sweet dreams 
HAM	Like the stars were made to twinkle,Like the sun was made to shine,Like the clouds were made to embrace,Like the flowers were made to bloom,Like life was made to be lived,I was made to love you and that I will always do. Sorry I couldn't call again cos my bonus is finished. Gud nite and dream of me.
HAM	U asked wat is makin me think, d owner of d chest, where I usually put my head @ night, is not with me. Y wil I not think? My luv is far frm me. I'm missing U.
HAM	Like the stars were made to twinkle,Like the sun was made to shine,Like the clouds were made to embrace, Like the flowers were made to bloom,Like life was made to be lived,I was made to love you and that I will always do. Good nite. 
HAM	I love you more today than I did yesterday,But not as much as I will tomorrow.Happy Valentine's Day!
HAM	Who are d 'they'? If God say U wil see me again U wil. Thank God we av 'they' btw us now.
HAM	Oni Oluwatoyin Florence...01XXXXXX3. Happy new month.
HAM	Dear BABALOLA, school fee Ref: FUN/FEE/RSG/201314/1/04531 Bank: GTBANK Date: 24/03/14 15:02:21 Amt:15,850.00. Go online to complete your course registration and print receipt.
HAM	Yemisi, you said you are going and u went despite the fact that i've explained things to you and even saying that i'm sorry. I want u to know that what i didnt do in the past 6 years, i can start now and if after all this years u cant even trust me 4 a minute, then i dont know what to say but i'm saying this wt my whole heart that i've never cheated on u and i will never do. Once again i'm sorry
SPAM	Your Viber code is: 5398.Close this message and enter the code into Viber to activate your account.
SPAM	Your Viber code is: 3007.Close this message and enter the code into Viber to activate your account.
HAM	01XXXX23 babalola andrew olawale
HAM	oji GTB ACCOUNT No. 0032813486. Abeokuta.  Regards
HAM	Good day.  Please note that your house rent expired on 31st Dec. 2013. Please ensure you pay immediately into the account below.  OLUWAGBENRO Thomas Olus
HAM	20XXXXXX71 Babalola Adegboyega D, zenith bank
SPAM	Shed that unwanted weight effortlessly! Text WEIGHT to 33201 & receive healthy yet effective tips on weightloss. N30/SMS. Text STOP to 33111 to Opt-Out
SPAM	LAST INVITATION FOR 8037202112!TODAY 02/09'Centenary Mega Jackpot' chose you to participate for N100 MLN!ONLY A FEW DAYS LEFT!Send WIN to 35777!N100/SMS
SPAM	Change is not a threat its an opportunity. Transform your business today with money shop. Text YES to 5021 to subscribe. N50/wkly.Text STOP to unsubscribe
SPAM	A health tip a day keeps the doctor away! To find out how, Text Medplus to 5021. N50/weekly. Text STOP to unsubscribe
SPAM	ke your money work for you. Want to know how Text Money Shop today and stay ahead of the pack. Text YES to 5021 to subscribe. N50/wkly.Text STOP to unsubscribe
SPAM	Get the best in health fitness daily when you subscribe to Medplus health tips. Text Medplus to 5021 to subscribe. N50/wkly.Text STOP to unsubscribe
SPAM	Networking leads to a stronger business platform. Text Money Shop today to stay connected. Text YES to 5021 to subscribe. N50/wkly.Text STOP to unsubscribe
SPAM	Searching for a job is a job itself! To receive quick-time saving job alerts from Phillips Consulting. Text ALERTS to 5031 or STOP to unsubscribe.N50/WK
SPAM	The goal of the CV is to get you an interview. Keep it targeted/enticing!For more tips from Phillips Consulting, text TIPS TO 5031 or STOP to unsubscribe.N50/WK.
HAM	Good evening sir,thank you sir.
HAM	fine,thank u sir
HAM	OK. Pls sit down for ur exam. take care. How is Azeez? Cheers
HAM	Thanks for ur advice and thanks always be there for me.Am so grateful sir.
HAM	WISHING U ALL D BEST IN UR EXAM. GUD LUCK & VICTORY. CHEERS. OLAOYE.
HAM	Am sry,I thaught u ar there reading ni.E wo de ni fumble.So ara e o
HAM	Y na av told u dat am in the church we ar doin program.
HAM	Weldone oooo and continue
HAM	8189347726
HAM	Good afternoon ma,ave been always call you ma bt it always not respondin.How is Canada ma.Hope the weather there is not to cold ma.Just to check on you.Bolanle.
HAM	thank u ma
HAM	Prayer of victory for 3 daysExodus 14:13, Acts 16:17, psalm 109:3-4, matt 6:30, Luke 17:6, job 14:14, psalm 91:1-2Pls call me later
HAM	fine ma,I've been calling you since afternoon ma
HAM	How far?
HAM	Good evening ma
HAM	Ok ma,thanks ma.
HAM	I did not write it any other place, cool yourself down and search n as u are searching be calling Holy Spirit to help u find them
HAM	Good evening ma,pls ma in the name of God ogun aye ko nibo ori ma.And God will always be with u,provide and support you by his grace.Ma,oro yin ko ni su olorun se.Ma I can't find my own paper massage again(the deliverance own)as I want write it down on my phone and I kept the two inside bible.Pls ma help me out.I know it was because my problem as a solution why it happen.Devil wil not overcome you ma.Thank you ma.
HAM	Thanks alot ma,may God continue support you and your family ma.Am so grateful ma.
HAM	Alright ma,just want ask what time can I come ma
HAM	Am in d PG Schl attending to student's defence
HAM	Good afternoon sir,I was unable to call out.Am in PG since waiting for you sir.
HAM	Yes sir,It was even #5000 you gave me.Thank you sir.I've sent message to you on whatapp.
HAM	Is d money correct
HAM	Good afternoon sir,pls I need your assistance sir
HAM	Thank you so much for yesterday,may God continue to help you sir.some one help me check my result and told me I had fis 507 and 505.
HAM	Good night sir and have a nice dream
HAM	Thanks so much for always been there for me
HAM	Good evening sir,how was your day?thanks for today.May almighty God have mercy on you and continue blessing you.Thanks alot.
HAM	Ok, I am doing my best so that some money could be send to you by tomorrow.
HAM	Hello,am dropping my tecno phone to  sales girl inorder to assure her that i wil come back to pay because i can just leave him like that since saturday.
HAM	Hello, I am low on credit, I will call u tomorrow once I have credit.
HAM	"Mind u,no amount money u sent 4 my sch it ws always writtn by  me too wit a witnes.I wil pay u bck it a promise.""Not pockt mny""atleast i shd b entitle for that."
HAM	I Knew it was because you among those who are responsible for my sch things that was the major problem you are havin wit me and there is notting new about it because you are not the only man doing such on earth.Just give me little I will pay you back.
HAM	When know that i will be denial later.why don't u let me go on my way before u said u want to marry me.I was disgrace all because of you.
HAM	Daniel mercy oluwaseun 0050967585 gtb
HAM	incase u come back am in jackie's room
HAM	I said u shd buy cemetine tab,i wil giv d mny when u com back
HAM	Aunty,u no wan stay at home mo abi.Why r u nah?
HAM	flash wen u r thru,i want to send u sometin in camp
HAM	Rise with the word of the Lord this blessed Sunday morning! Reply BIBLE or PRAYER for Daily Bible Verses or Prayer Tonic @N100/Mnt. Text STOP to 33111 to OptOut
SPAM	Y.ello Peeps!Watch the exciting MTN Project Fame 7.0 Elimination Show on Sat: NTA(5:30-6:30pm),Soundcity(8-9pm),ONTV(7-8pm),GETTV(5-7pm),MITV(7-8pm)& STV(9-10pm
SPAM	you need help or information about the Ebola virus? Please call 08037879701/08037154575 or email ebolainfo@health.gov.ng (Federal Ministry of Health)
SPAM	Help prevent the spread of Ebola! Report any suspected case to 08037879701/08037154575 or email ebolainfo@health.gov.ng. (Federal Ministry of Health)
SPAM	Its Yello Friday! Get useful tips for a healthier you. Text HEALTH to 700 @ a discounted rate of N10 for a 7 day offer
SPAM	Get the new MTN Android Smartphones for as low as N8,000 only and enjoy BBM, Whatsapp & access to over 1 Mill apps & games. Visit MTN Stores to get yours now
SPAM	How Nigerian are you? Answer 3 questions correctly & be rewarded with  DSTV Walka7s, products & more. Text GOL to 5030 T&CD apply.
HAM	am arnd
HAM	Pls show
HAM	If you are at home send me call me I love you bt if u are jst send me pls call me
HAM	Are now at home?
HAM	Dami,pls help me to till search ur room very well.She said she doesn't write anyway.Joor gba mi ooo omo iya mi.Thanks.Luv uuu.
HAM	Am reli down....i wll xplain tins 2 u beta 2mrw....wil cum c u in d mrn...am reli nt apy....am at a frnds place
HAM	ewo,am sry nt ur own wale.I want to call my classmate
HAM	1.20E+11
SPAM	Direct to ur phone the popular OUR DAILY BREAD devotional!Strengthen ur walk with God and get deeper in the WORD. Subscribe now.sms ODB to 38299.Cost:N50 7days
SPAM	more
SPAM	help
SPAM	Sorry you do not have any MTN Happy Hour Data Plus Plan. Thank you.
SPAM	Sorry, you currently have no active Data Bundle. Subscribe to a data plan now! Text HELP to 131 for a list of available data plans.
HAM	Please call me. Get 100% bonus when you recharge with *885*RechargePin# on SmoothTalk and Trutalk. Bonus expires daily @ 11:59pm.
HAM	30XXXXXX10 Ayandiran Bolanle Khadijat(first bank)
HAM	Ok, don't worry. 
HAM	Morning sir,just to remind about thing.Thankds
SPAM	Join the winning team now! Get instant airtime by answering 3 simple questions in the Brain-Wave game. Text WAVE to 5032 to get started now. N10/SMS.
SPAM	Y'hello! You can now play BRAIN-WAVE and get instant MTN airtime by answering 3 questions only. N10/SMS. To get started, Text WAVE to 5032
SPAM	Welcome to BRAIN-WAVE easy Trivia.Answer three questions only and get instant MTN Airtime. To get started now N10/SMSText WAVE to 5032
HAM	Aburo mii,there is party in Ibadan dis comin saturday.Big b'day party.Dad Abdulazeez elder bro is d 1 doing.Cn u com
HAM	pin no(915626888289717)serial no(341952021)
HAM	Babe,who win in osun?
HAM	Whr r u?I've tryin callin u.
SPAM	Accessing finance for medical treatment just got easier with our Maternal Health Support Scheme. Pls call 01-2712005-7/email womenbankingteam@accessbankplc.com
HAM	Good evening ma,pls call me back ma.I've been callin ur no and it wasn't reacheable.Thanks ma.
HAM	Eecli 4 verse 9-6,gen 9 verse 1,eecl 9verse 9-11,eph 5 verse 22,23 & 25,isiah 55 verse 12,philip 4verse7,john 3 verse23
HAM	Thanks ma
HAM	Morning. Am on it. Thks
HAM	Good morning ma,dnt forget today fasting
HAM	Eecli 4 verse 9-6,gen 9 verse 1,eecl 9verse 9-11,eph 5 verse 22,23 & 24,isiah 55 verse 12,philip 4verse7,john 3 verse23
HAM	This is Bola Muda sir
HAM	Good afternoon sir,aku oro alhaja.May almighty God forgive all her sin and let her rest in pest.My greetings to mummy Anita sir.
HAM	Good afternoon sir,this is Bolanle Muda.Thanks for the other time sir.May God continue to enrich ur purse and pocket sir,my greeting to Ore,Ridwan and there mother.A deku oro alhaja sir.May God forgive all her sin.Thank u sir
HAM	Pls 4 d sake of Allah,help me bring all your note 2morrw.I want to do d photocopy.Jo sha nu mi.I wanted to come yesterday b4,dats I called bt I wasn't my self.Olorun ko ni da oju ti e.Thanks
HAM	Good afternoon ma,aku weekend e de ku holiday.How is everybody at home and my Aina too,so ti n ginmu dada(smiles):-D.Just tell you that the eight of alhaja is thursday.Thanks for your love and caring.Miss uuuuuuu.kissess
HAM	Iya Bola;call me back
HAM	8130823122
HAM	30XXXXXX10 Ayandiran Bolanle khadijat.first bank
HAM	thank uuuu
HAM	Sup? On dx special dae meant 4a special being, I solely wish yuh fruitful api bufdae anniversary n I pray dt may yuh livlong 2witnes many more in lyf happily..
HAM	In a soft voice wif a standin ovation, I welkum u 2anoda 365days of greater achievements, undiluted joy n undisrupted break2ru. Kip enjoyn coz yhu r an achiever
HAM	How far,hw Azeez body,hop getin beta. Just checking on u pole. Take care 
SPAM	Discover an easier way to top up your mobile phone from GTBank account using GTBank's 1-Click Top Up. Simply dial *737*AMOUNT# e.g *737*1000# for N1,000 airtime
HAM	Ayandiran bolanle khadijat(09/0787)
HAM	8108883515
HAM	The password is horpybee and seminar on Ayandiran/bola print out
SPAM	Login To {www.yelloairtime.com} To Load your =N=100,000 Airtime Now. Your Code Is 3232 You Have 2hrs Left Art Fast Now.
HAM	Mama Ridwan 08XXXXXX751 nd sis fadeke +78XXXXX34 
HAM	Send mama Ridwan and sis fadeke no to me
SPAM	4 N1000 monthly plan, BBC to 21600, 4 N499 weekly plan, BBCWEEK to 21600, 4 N100 daily plan, BBCDAY to 21600. All 4 mtn blackberry plan
SPAM	Monthly plan *499*3# N1000, weekly plan *449*1# N500, daily plan *449*2*3 N100. All 4 etisalat blackberry plan.
HAM	Seen before 4 I'll send it I'll call you when I do
HAM	3XXXXXXX10 Ayandiran Bolanle k first bank
SPAM	Fastlink
SPAM	FASTLINK 
SPAM	Y'ello!, you are not eligible for this offer. Please subscribe to any other MTN data plan to enjoy cheaper rates.
SPAM	Fastlink 
SPAM	Welcome to Enhance MTN Pulse! N5 daily access fee has been deducted and you have received free 5MB data. Your access fee expires at 11.59pm on 22/07/14.
SPAM	Sorry, you do not have enough credit to opt-in into Enhanced Pulse. Please recharge with N100 and try again. Thank you
SPAM	You Have Already Opted Out of This Campaign
SPAM	You have successfully opted out of Enhanced Pulse. To opt in again, simply dial *406*1# to continue receiving free 5MB data daily. Thank you!!
SPAM	Sorry, you have already opted in for this service. Thank you.
